,Prediction
42808,-5.469921540265272
42809,-6.232213823634428
42810,-5.717894523840739
42811,-6.522793887977081
42812,-5.850835560885157
42813,-5.778394733415968
42814,-6.38596479339438
42815,-6.144906913775735
42816,-6.334320719699609
42817,-5.016960511339616
42818,-5.2538253960927035
42819,-5.469863287697288
42820,-5.14221503021875
42821,-5.648861138730179
42822,-4.475563661869889
42823,-5.212211581881344
42824,-6.000624903308389
42825,-5.499027017710494
42826,-5.139195237346914
42827,-5.579600323530107
42828,-6.5577537185650545
42829,-5.373441358488058
42830,-5.21455830703907
42831,-5.073721284148438
42832,-5.431468001434982
42833,-6.704223288065949
42834,-5.704037784963876
42835,-5.73979586775054
42836,-5.023639591370309
42837,-9.064411735682881
42838,-8.071041853963758
42839,-6.200043710368967
42840,-5.272067531733881
42841,-6.020455873942261
42842,-5.28317996532452
42843,-5.18808846761492
42844,-6.586008001722678
42845,-5.771720078597608
42846,-6.233999408939109
42847,-10.049398452938446
42848,-7.007965329860534
42849,-4.905096420688342
42850,-5.798087213298743
42851,-5.205786056367864
42852,-4.268381487058864
42853,-5.810442137650009
42854,-5.693179371123115
42855,-5.230549833812643
42856,-5.661449107705747
42857,-5.048253680720271
42858,-6.010630726786077
42859,-5.195827844722176
42860,-4.302980336343437
42861,-7.788643141772513
42862,-4.64551286907892
42863,-5.2265332313815165
42864,-4.802857705660956
42865,-7.203838080673392
42866,-6.171623360985528
42867,-7.425145277317227
42868,-5.992733369103153
42869,-5.651955687323994
42870,-5.245189485836639
42871,-5.131142472087564
42872,-6.277137415151517
42873,-3.894239015245107
42874,-5.336666773623844
42875,-4.186019417114269
42876,-5.795047455711917
42877,-5.12170893967239
42878,-5.708508469843568
42879,-7.823553728400688
42880,-5.973496264089781
42881,-3.815918192807891
42882,-5.996215436683733
42883,-5.7614594987362215
42884,-6.027045521730003
42885,-5.631923210966924
42886,-7.172976425365847
42887,-7.807307581581385
42888,-6.316557810929447
42889,-6.431018144658248
42890,-6.902411964856047
42891,-5.9903438631158465
42892,-6.2135073179254325
42893,-7.9062888050177085
42894,-7.481281876269248
42895,-4.816286341349263
42896,-6.180836915604576
42897,-5.967917601471552
42898,-6.1657382902148266
42899,-5.492771732930727
42900,-6.030047251398942
42901,-5.345026896316674
42902,-4.359364049225426
42903,-2.9549572886691666
42904,-6.680251759383296
42905,-4.4522059614380005
42906,-5.308551797692405
42907,-4.544192773319866
42908,-4.364600363677514
42909,-5.128398429233764
42910,-5.698825919006337
42911,-5.822641480417467
42912,-2.7727093685247506
42913,-5.835545583923038
42914,-5.833474719379568
42915,-6.723081142043389
42916,-6.930602055981778
42917,-5.542146352007098
42918,-6.673782461641208
42919,-4.602078451553698
42920,-5.044436736353733
42921,-5.142700437068386
42922,-8.724768636383283
42923,-5.010849049022654
42924,-5.5351911510641205
42925,-5.958593547302831
42926,-6.883584020894252
42927,-5.003663587655607
42928,-4.955460306019868
42929,-5.072084397263052
42930,-5.322079551922001
42931,-5.069595516919796
42932,-4.916239706358585
42933,-6.53742728671976
42934,-5.001390650137205
42935,-5.221970255365433
42936,-4.658144502506692
42937,-5.387681754110736
42938,-5.836299321389911
42939,-5.51256347564196
42940,-5.363822249839672
42941,-9.01461848161737
42942,-6.549105195518243
42943,-4.657154463994949
42944,-5.990695961178932
42945,-4.359519990123562
42946,-5.0181772622903384
42947,-3.488603860782212
42948,-7.01135878588642
42949,-5.871776473132792
42950,-7.405423316248856
42951,-6.270052888727731
42952,-6.211189119787934
42953,-5.510061087616658
42954,-6.26418450236809
42955,-6.762694452313199
42956,-5.01008906829102
42957,-5.631334654105339
42958,-5.031848466796893
42959,-6.927245765956176
42960,-5.009913119097604
42961,-4.632466696660894
42962,-5.683917750863586
42963,-8.953340700216529
42964,-7.467849228943854
42965,-3.279687107519509
42966,-2.7888468822606076
42967,-4.7985418029401465
42968,-4.773057537311437
42969,-4.089960722034506
42970,-4.986887872677321
42971,-4.968307911253714
42972,-8.011853567667186
42973,-5.034777200970489
42974,-4.935981856726996
42975,-7.059812305848258
42976,-7.628993822282618
42977,-7.2884396856658675
42978,-6.736175215627698
42979,-5.185431726131349
42980,-4.691943900544997
42981,-6.029758675452499
42982,-6.199868168837347
42983,-5.89751070766246
42984,-5.285852768386475
42985,-7.911258297699514
42986,-5.447016562019162
42987,-6.857938600858663
42988,-5.923943317834977
42989,-7.635331271684066
42990,-6.94397698626885
42991,-5.809176226492423
42992,-8.533931851491266
42993,-7.282976467817052
42994,-7.195875033065872
42995,-7.054189990434438
42996,-5.131995721522724
42997,-3.6615187140948833
42998,-6.2187207593589
42999,-6.738095161182482
43000,-5.40174959644104
43001,-7.668812995455965
43002,-7.008988572197024
43003,-6.121452333091065
43004,-5.415254241521122
43005,-5.950411096505985
43006,-5.780399816938546
43007,-5.101658075287949
43008,-5.773823623051878
43009,-6.772651473791114
43010,-5.250679364114598
43011,-6.314432801178512
43012,-4.975929449593289
43013,-7.789364041443011
43014,-5.024901699028214
43015,-5.821310456616457
43016,-7.534417106578557
43017,-5.975369233195819
43018,-6.977122791668936
43019,-5.828647878683875
43020,-5.417259621541244
43021,-7.805732565231884
43022,-5.498860734897334
43023,-6.804387176742785
43024,-7.194776625672411
43025,-6.235604626724431
43026,-7.401942433156284
43027,-8.195002726656877
43028,-7.373408383127994
43029,-5.81173589257379
43030,-6.4412424799525025
43031,-5.949353986748012
43032,-5.937288522555468
43033,-6.870012818715573
43034,-5.249055874386796
43035,-5.969814968014638
43036,-5.280668210935313
43037,-6.070819565705495
43038,-7.269447049348811
43039,-5.4512629507264005
43040,-6.424447410393751
43041,-6.597321273451472
43042,-4.895728162530351
43043,-5.777575000495548
43044,-5.149836797329082
43045,-5.205685319088313
43046,-5.547161531448262
43047,-6.00349498300048
43048,-4.8013568593192995
43049,-5.374414081414632
43050,-5.378462959630318
43051,-6.26637118719531
43052,-5.175797948373431
43053,-5.320259182789081
43054,-5.343193581543116
43055,-6.588750570023557
43056,-4.84225690462253
43057,-7.386582540126845
43058,-5.017579508446608
43059,-8.275297120452029
43060,-5.746836433572705
43061,-5.7650126749861155
43062,-6.50502594182891
43063,-6.453213635166504
43064,-5.456216749988007
43065,-5.097375105672353
43066,-7.129797160397692
43067,-5.920642756551575
43068,-5.386285983178921
43069,-6.035672983395825
43070,-5.797273581263207
43071,-5.176131818451585
43072,-5.697517830016486
43073,-5.114442082035244
43074,-6.177577926347961
43075,-7.70417842239553
43076,-5.839606288620837
43077,-5.367223640956692
43078,-5.712380221058177
43079,-5.49563041932866
43080,-5.971071106025811
43081,-4.791501937847798
43082,-8.215995479600466
43083,-5.510381485032179
43084,-5.404412099908242
43085,-5.295160558595415
43086,-6.071182645695064
43087,-4.418633617927064
43088,-4.822588272437597
43089,-6.875116890480071
43090,-5.872817983512448
43091,-5.589005567256588
43092,-5.9908469484434335
43093,-7.416465343663534
43094,-5.361989818028215
43095,-5.150209496614686
43096,-5.287823384378591
43097,-6.630966772363571
43098,-4.989447499558935
43099,-6.1404205112354795
43100,-5.082761402921405
43101,-5.388366404659146
43102,-5.425090510738612
43103,-4.835191615180944
43104,-6.1193322932106655
43105,-5.333287062632345
43106,-5.159398214298789
43107,-5.549656646279039
43108,-5.09588071501701
43109,-5.345399893571143
43110,-6.110175474057558
43111,-5.752457608904951
43112,-5.680086513174815
43113,-7.343233938370567
43114,-5.41689671151666
43115,-5.693089146667255
43116,-6.29446937114939
43117,-5.337239418147813
43118,-6.833216398861978
43119,-8.077879773936047
43120,-5.728579093309082
43121,-5.231311660824033
43122,-4.973367270516751
43123,-5.462269015365935
43124,-5.429440613927654
43125,-4.748019985961893
43126,-6.800004493128045
43127,-6.292305183168384
43128,-4.441019933996777
43129,-5.619771907142519
43130,-4.90478226929325
43131,-4.932893775369739
43132,-7.124008718469349
43133,-5.178350065221233
43134,-5.4733476262610194
43135,-4.863656732526353
43136,-7.109444225336526
43137,-5.604575940012152
43138,-5.378875350790382
43139,-4.761035657976073
43140,-4.291261278321529
43141,-5.449894252081919
43142,-5.062140179223004
43143,-6.615563386163783
43144,-4.4067401257695025
43145,-5.328267101338824
43146,-5.263655544441331
43147,-5.1513340579884455
43148,-7.0321149524392546
43149,-2.925767218137798
43150,-5.368006673196035
43151,-4.930212131028922
43152,-5.987171140773678
43153,-5.088327021479237
43154,-4.8550872012593125
43155,-5.984119486963562
43156,-3.0911770002779253
43157,-4.966146117362035
43158,-2.864522899055085
43159,-4.7977087746351295
43160,-5.1705890913044605
43161,-5.563259176421575
43162,-6.271558311626916
43163,-5.134355913736577
43164,-5.250354763892424
43165,-5.2688370778005496
43166,-5.63046630437188
43167,-4.979830508114399
43168,-5.384622266296385
43169,-5.202534380265404
43170,-7.290444022498477
43171,-4.599775932694652
43172,-4.838509042552448
43173,-5.1416684627613405
43174,-4.967891061645602
43175,-6.539883102743647
43176,-5.777578235019326
43177,-5.74005556743053
43178,-5.587090961094569
43179,-5.040466534571259
43180,-6.021909968056512
43181,-5.5392761969028745
43182,-5.348346734127057
43183,-6.833191479400889
43184,-6.172042187284049
43185,-6.388968736656158
43186,-6.6494104908614045
43187,-5.508200141931542
43188,-4.5457977439683575
43189,-4.966203774942752
43190,-4.674225891042969
43191,-4.628952258580898
43192,-5.761241450550384
43193,-4.7179536713864
43194,-4.407325344170736
43195,-4.954679244306165
43196,-4.248237599074225
43197,-5.2500664748978325
43198,-6.408108709696011
43199,-5.439900620757628
43200,-5.353400428809287
43201,-5.294933140781828
43202,-4.531456672973118
43203,-5.226719465503622
43204,-4.983012531324898
43205,-4.916304279494112
43206,-4.666169325552572
43207,-4.746852336565521
43208,-4.493950485872816
43209,-4.740410796714707
43210,-4.609592923069209
43211,-5.66733997089715
43212,-7.2606176114762375
43213,-4.825291612230955
43214,-6.155813133195633
43215,-5.3368498009535905
43216,-6.288883425796651
43217,-5.0440986748019085
43218,-4.50530571335548
43219,-4.9424567268512325
43220,-5.1215941230986886
43221,-5.344529907629087
43222,-5.008437102029155
43223,-8.969679874152803
43224,-4.619141932073251
43225,-4.666958454310957
43226,-5.096561173755456
43227,-6.305738807578603
43228,-4.303724439793991
43229,-5.287120478226749
43230,-5.3178823806295865
43231,-6.592654848515725
43232,-4.932346661078576
43233,-5.945627395058426
43234,-5.606887275248685
43235,-5.5989663839078485
43236,-4.599438801185907
43237,-4.02421791683915
43238,-4.762951636282525
43239,-5.569067940058027
43240,-5.77461899776153
43241,-4.619552273861762
43242,-5.940935073292824
43243,-5.413178626888927
43244,-5.404045854350758
43245,-4.9788870749192595
43246,-5.044702801784618
43247,-3.8881216462524795
43248,-4.592199451378346
43249,-5.4904152152850765
43250,-5.2379837759868595
43251,-5.514920127367509
43252,-4.990572784264535
43253,-4.921219290322942
43254,-5.103865931712293
43255,-5.201538509150415
43256,-5.278532293270983
43257,-5.323254807124731
43258,-4.8333524988779395
43259,-5.4103711699129455
43260,-5.950363883910416
43261,-5.4651537396918455
43262,-5.5248757333106
43263,-5.584875426316944
43264,-5.226190988170427
43265,-4.712701624020723
43266,-5.496690610911228
43267,-5.8552352594700565
43268,-6.417935232002269
43269,-5.595362097017511
43270,-5.133462925037687
43271,-5.802556276071491
43272,-4.822217928674796
43273,-5.826988386251455
43274,-5.375323799451198
43275,-5.251833561463982
43276,-5.228569658702076
43277,-5.287975579749025
43278,-5.783724793347782
43279,-4.885185386257672
43280,-5.391902514657792
43281,-5.7448741978678175
43282,-4.773287414774197
43283,-9.126049284240866
43284,-5.053481267458939
43285,-5.631904582197311
43286,-5.382819343764461
43287,-4.68949953738484
43288,-5.579913499899247
43289,-5.220778826915978
43290,-4.676891088329072
43291,-6.286099055628558
43292,-6.125920096456165
43293,-6.800493330853115
43294,-4.87260019012204
43295,-4.940650943090324
43296,-5.033258854919547
43297,-5.378578647239706
43298,-4.788234872199742
43299,-4.699929353033108
43300,-4.322501702268083
43301,-5.3287729351880255
43302,-4.841621094714359
43303,-5.265851296773938
43304,-4.912428957026289
43305,-4.979034111352826
43306,-6.071296295083674
43307,-6.146733889548166
43308,-5.208188925663936
43309,-4.736168898555868
43310,-5.278974466158426
43311,-6.371219736945426
43312,-6.084076001940536
43313,-8.774461388048211
43314,-5.001982289459338
43315,-4.924410404702306
43316,-5.27870646402628
43317,-6.0442235110951215
43318,-6.635387419135318
43319,-5.252689303954032
43320,-4.862317027760126
43321,-9.157047872066416
43322,-5.199894735451214
43323,-6.599469800222434
43324,-6.488638680132436
43325,-4.689845299641228
43326,-5.045104817789383
43327,-10.081399138092163
43328,-5.255239009333763
43329,-4.464071106591266
43330,-5.748107318637423
43331,-4.877879275189755
43332,-5.7545186385888
43333,-4.923461775557233
43334,-6.139592778581082
43335,-5.102148424871293
43336,-5.142129024954764
43337,-5.909038126551575
43338,-5.5546160060012735
43339,-6.517726197579964
43340,-7.258336849160205
43341,-5.15068800181702
43342,-9.508518670444651
43343,-8.025788094227059
43344,-9.843748625576566
43345,-5.209971286159029
43346,-5.122329825967245
43347,-7.667451467306747
43348,-5.54028159354768
43349,-5.350495864239494
43350,-5.242111201733441
43351,-5.5141347519268695
43352,-6.129966557418576
43353,-10.2843101664192
43354,-5.046128897884422
43355,-5.180726802708102
43356,-5.3141626181470025
43357,-5.301655466972342
43358,-5.7958488950538145
43359,-5.910512445248992
43360,-5.838745917416667
43361,-5.172304556933674
43362,-8.412561475621754
43363,-5.864183452263727
43364,-5.01635150947586
43365,-4.7218253789849065
43366,-5.02788471008504
43367,-5.745725322985479
43368,-6.072108335929263
43369,-7.327948566310482
43370,-5.09480126280246
43371,-6.122685080494928
43372,-6.8819084355612175
43373,-5.436413980896794
43374,-6.135033406009519
43375,-6.3511886758115095
43376,-5.7083716726573055
43377,-5.922916548119057
43378,-4.743365288276266
43379,-6.216535075585466
43380,-7.133465749701822
43381,-4.767697769206261
43382,-4.8730963755612
43383,-5.616444121787961
43384,-5.76142867301385
43385,-5.701782841325819
43386,-8.025649301777683
43387,-5.340681591892991
43388,-6.203712208413742
43389,-5.48374782003687
43390,-5.800249555309789
43391,-5.132813231114013
43392,-4.806859105948006
43393,-4.806620651727153
43394,-5.275260554929234
43395,-5.041341584878748
43396,-4.869151516859354
43397,-0.805255859827384
43398,-5.057498137816668
43399,-5.82854269331911
43400,-6.964309779652171
43401,-5.559877752345637
43402,-5.344379110889456
43403,-5.819070489739855
43404,-7.271971454761234
43405,-9.95786097146353
43406,-1.7061719011552892
43407,-5.367390784347899
43408,-5.798587149715133
43409,-5.201193866517496
43410,-4.873256323281766
43411,-5.502506714787871
43412,-5.3002537209083735
43413,-6.472125585785028
43414,-7.133129559839917
43415,-3.907490119070629
43416,-5.167434559466237
43417,-5.526682315563279
43418,-6.930279311117649
43419,-5.921542800424127
43420,-5.200855995926407
43421,-5.526652473049206
43422,-5.424238284283136
43423,-4.898396971968951
43424,-5.269554112339018
43425,-6.8721133187268215
43426,-6.057826061612489
43427,-4.826517577279021
43428,-8.876515586399032
43429,-5.677367984687604
43430,-5.779532636414673
43431,-7.840771377757184
43432,-5.304040050235758
43433,-6.9204837090284235
43434,-5.662326281713913
43435,-9.049651438868866
43436,-6.722356608922916
43437,-5.065077104794017
43438,-5.181853710199794
43439,-5.876306841941781
43440,-5.54761189290746
43441,-5.253668801189334
43442,-5.157356913142771
43443,-6.421585310224736
43444,-7.6697370323875935
43445,-6.389372875792261
43446,-7.212679419848785
43447,-5.564479926488637
43448,-4.991865887591307
43449,-7.46205028879473
43450,-5.035743173633574
